ticker,date,signal,category,price,sector,ret_1d,ret_2d,ret_3d,ret_5d,ret_7d,ret_14d,ret_30d,ret_60d,ret_intraday
SCMA,2025-06-24,Stochastic Deeply Oversold,Scalp,316.0,Communication Services,0.4789,0.4789,1.1079,-0.15,-4.5525,-5.8104,-7.6972,-9.584,
SCMA,2025-06-26,Stochastic Oversold + Naik,Scalp,320.0,Communication Services,0.475,1.1,-0.775,-5.15,-6.4,-7.025,-9.525,-12.025,
SCMA,2025-06-30,RSI+BB Lower Bounce,Swing,326.0,Communication Services,0.4711,-1.3922,-3.2556,-6.3612,-7.6034,-6.9823,-10.0879,-12.5724,
SCMA,2025-06-30,RSI-9 Pullback ke EMA5,Scalp,326.0,Communication Services,0.4711,-1.3922,-3.2556,-6.3612,-7.6034,-6.9823,-10.0879,-12.5724,
SCMA,2025-06-30,BSJP Beli Sore Jual Pagi,Intraday,322.0,Communication Services,0.4711,-1.3922,-3.2556,-6.3612,-7.6034,-6.9823,-10.0879,-12.5724,0.4711
SCMA,2025-07-02,RSI Recovery + 2 Candle Hijau,Swing,324.0,Communication Services,-2.0368,-4.5525,-5.1814,-6.4393,-5.1814,-7.0682,-8.3261,-11.4708,
SCMA,2025-07-03,Stochastic Deeply Oversold,Scalp,318.0,Communication Services,-2.7141,-3.3551,-3.9962,-4.6372,-4.6372,-4.6372,-7.8423,-8.4833,
SCMA,2025-07-07,RSI+BB Lower Bounce,Swing,312.0,Communication Services,-0.8123,-1.4745,-1.4745,-1.4745,-2.1368,-1.4745,-4.7858,-4.1235,
SCMA,2025-07-07,BSJP Beli Sore Jual Pagi,Intraday,302.0,Communication Services,-0.8123,-1.4745,-1.4745,-1.4745,-2.1368,-1.4745,-4.7858,-4.1235,-0.8123
SCMA,2025-07-10,Stochastic Deeply Oversold,Scalp,298.0,Communication Services,1.1923,-0.15,0.5211,-0.15,0.5211,1.8634,1.1923,2.5346,
SCMA,2025-07-14,RSI+BB Lower Bounce,Swing,302.0,Communication Services,0.5211,-0.8211,-0.15,0.5211,-0.15,0.5211,4.548,-2.1634,
SCMA,2025-07-14,BSJP Beli Sore Jual Pagi,Intraday,298.0,Communication Services,0.5211,-0.8211,-0.15,0.5211,-0.15,0.5211,4.548,-2.1634,0.5211
SCMA,2025-07-17,Stochastic Deeply Oversold,Scalp,296.0,Communication Services,0.5211,0.5211,-0.8211,1.1923,-0.15,-1.4923,1.8634,-4.848,
SCMA,2025-07-18,RSI-9 Pullback ke EMA5,Scalp,298.0,Communication Services,-0.15,-1.4833,-0.8167,-0.8167,-0.8167,-2.8167,-0.8167,-6.15,
SCMA,2025-07-21,RSI+BB Lower Bounce,Swing,300.0,Communication Services,-1.4833,-0.8167,0.5167,-0.8167,1.1833,-3.4833,-0.15,-6.8167,
SCMA,2025-07-21,MACD Crossover Bullish,Swing,300.0,Communication Services,-1.4833,-0.8167,0.5167,-0.8167,1.1833,-3.4833,-0.15,-6.8167,
SCMA,2025-07-21,RSI Recovery + 2 Candle Hijau,Swing,300.0,Communication Services,-1.4833,-0.8167,0.5167,-0.8167,1.1833,-3.4833,-0.15,-6.8167,
SCMA,2025-07-21,RSI Recovery Diam-diam,Pre-ARA,300.0,Communication Services,-1.4833,-0.8167,0.5167,-0.8167,1.1833,-3.4833,-0.15,-6.8167,
SCMA,2025-07-21,BSJP Beli Sore Jual Pagi,Intraday,300.0,Communication Services,-1.4833,-0.8167,0.5167,-0.8167,1.1833,-3.4833,-0.15,-6.8167,-1.4833
SCMA,2025-07-28,RSI+BB Lower Bounce,Swing,298.0,Communication Services,-0.15,1.8634,-0.8211,-0.8211,-1.4923,-3.5057,-0.8211,-5.5191,
SCMA,2025-07-28,RSI Recovery Diam-diam,Pre-ARA,298.0,Communication Services,-0.15,1.8634,-0.8211,-0.8211,-1.4923,-3.5057,-0.8211,-5.5191,
SCMA,2025-07-28,BSJP Beli Sore Jual Pagi,Intraday,298.0,Communication Services,-0.15,1.8634,-0.8211,-0.8211,-1.4923,-3.5057,-0.8211,-5.5191,-0.15
SCMA,2025-07-31,Volume Spike Sideways,Akumulasi,304.0,Communication Services,1.2014,-0.15,-0.8257,-1.5014,-2.177,-0.8257,-0.8257,-4.8797,
SCMA,2025-08-04,RSI Recovery Diam-diam,Pre-ARA,300.0,Communication Services,-0.8257,-0.8257,-1.5014,-2.177,-1.5014,3.2284,-2.8527,-2.8527,
SCMA,2025-08-05,RSI+BB Lower Bounce,Swing,294.0,Communication Services,-0.15,-0.8303,-1.5105,-0.15,-2.1908,5.9724,-2.1908,-2.1908,
SCMA,2025-08-05,Stochastic Deeply Oversold,Scalp,294.0,Communication Services,-0.15,-0.8303,-1.5105,-0.15,-2.1908,5.9724,-2.1908,-2.1908,
SCMA,2025-08-04,BSJP Beli Sore Jual Pagi,Intraday,296.0,Communication Services,-0.8257,-0.8257,-1.5014,-2.177,-1.5014,3.2284,-2.8527,-2.8527,-0.8257
SCMA,2025-08-07,Stochastic Oversold + Naik,Scalp,292.0,Communication Services,-0.8349,-0.8349,0.5349,-1.5199,-1.5199,5.3295,-2.8897,-2.8897,
SCMA,2025-08-11,RSI-9 Pullback ke EMA5,Scalp,290.0,Communication Services,1.2293,0.5397,-0.8397,-0.8397,1.2293,2.6086,-2.9086,0.5397,
SCMA,2025-08-12,RSI+BB Lower Bounce,Swing,290.0,Communication Services,-0.8303,-2.1908,-2.1908,-0.8303,2.5711,1.8908,-4.2316,-1.5105,
SCMA,2025-08-12,Stochastic Deeply Oversold,Scalp,290.0,Communication Services,-0.8303,-2.1908,-2.1908,-0.8303,2.5711,1.8908,-4.2316,-1.5105,
SCMA,2025-08-19,RSI-9 Pullback ke EMA5,Scalp,290.0,Communication Services,1.2389,1.9333,4.7111,8.1833,6.7944,4.0167,0.5444,-0.15,
SCMA,2025-08-20,RSI+BB Lower Bounce,Swing,290.0,Communication Services,0.5349,3.2747,4.6445,5.3295,3.9596,1.2199,-0.8349,-2.8897,
SCMA,2025-08-20,Stochastic Oversold + Naik,Scalp,290.0,Communication Services,0.5349,3.2747,4.6445,5.3295,3.9596,1.2199,-0.8349,-2.8897,
SCMA,2025-08-20,BSJP Beli Sore Jual Pagi,Intraday,292.0,Communication Services,0.5349,3.2747,4.6445,5.3295,3.9596,1.2199,-0.8349,-2.8897,0.5349
SCMA,2025-08-22,RSI Recovery Diam-diam,Pre-ARA,294.0,Communication Services,1.1745,3.1613,1.8368,0.5123,-0.8123,-2.1368,1.1745,-6.7725,
SCMA,2025-08-25,Volume Spike Sideways,Akumulasi,302.0,Communication Services,1.8108,0.5036,0.5036,-2.7644,-1.4572,-4.0716,-4.0716,-7.9931,
SCMA,2025-08-25,Volume Avg Naik Terkontrol,Akumulasi,302.0,Communication Services,1.8108,0.5036,0.5036,-2.7644,-1.4572,-4.0716,-4.0716,-7.9931,
SCMA,2025-08-25,Breakout Konsolidasi,Pre-ARA,302.0,Communication Services,1.8108,0.5036,0.5036,-2.7644,-1.4572,-4.0716,-4.0716,-7.9931,
SCMA,2025-09-01,Volume Avg Naik Terkontrol,Akumulasi,300.0,Communication Services,0.5211,1.1923,0.5211,0.5211,0.5211,-4.848,-5.5191,-4.848,
SCMA,2025-09-01,RSI Recovery Diam-diam,Pre-ARA,300.0,Communication Services,0.5211,1.1923,0.5211,0.5211,0.5211,-4.848,-5.5191,-4.848,
SCMA,2025-09-04,BSJP Beli Sore Jual Pagi,Intraday,300.0,Communication Services,-2.8167,-0.15,-1.4833,-1.4833,-2.15,-6.15,-6.15,-4.15,-2.8167
SCMA,2025-09-10,MACD Crossover Bullish,Swing,302.0,Communication Services,1.2014,-0.15,-0.8257,-2.8527,-2.8527,-4.2041,-4.8797,-5.5554,
SCMA,2025-09-10,Volume Avg Naik Terkontrol,Akumulasi,302.0,Communication Services,1.2014,-0.15,-0.8257,-2.8527,-2.8527,-4.2041,-4.8797,-5.5554,
SCMA,2025-09-12,BSJP Beli Sore Jual Pagi,Intraday,296.0,Communication Services,-0.8257,-0.8257,-2.8527,-2.8527,-4.8797,-2.177,-4.8797,-4.2041,-0.8257
SCMA,2025-09-18,RSI+BB Lower Bounce,Swing,290.0,Communication Services,-0.15,-1.5389,-2.2333,-2.2333,-0.8444,1.2389,-0.15,-2.2333,
SCMA,2025-09-18,Stochastic Deeply Oversold,Scalp,290.0,Communication Services,-0.15,-1.5389,-2.2333,-2.2333,-0.8444,1.2389,-0.15,-2.2333,
SCMA,2025-09-19,Stochastic Oversold + Naik,Scalp,288.0,Communication Services,-1.5389,-2.2333,-2.2333,-2.2333,-1.5389,1.2389,-1.5389,-2.2333,
SCMA,2025-09-22,Volume Spike Sideways,Akumulasi,288.0,Communication Services,-0.8542,-0.8542,-0.8542,0.5542,1.9627,1.9627,-0.15,-1.5585,
SCMA,2025-09-19,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,-1.5389,-2.2333,-2.2333,-2.2333,-1.5389,1.2389,-1.5389,-2.2333,-0.8444
SCMA,2025-09-23,RSI-9 Pullback ke EMA5,Scalp,286.0,Communication Services,-0.15,-0.15,-0.15,0.5592,2.6869,0.5592,-0.15,-0.8592,
SCMA,2025-09-25,RSI+BB Lower Bounce,Swing,282.0,Communication Services,-0.15,1.2684,0.5592,2.6869,8.3606,-0.8592,2.6869,0.5592,
SCMA,2025-09-25,Stochastic Deeply Oversold,Scalp,282.0,Communication Services,-0.15,1.2684,0.5592,2.6869,8.3606,-0.8592,2.6869,0.5592,
SCMA,2025-09-26,Stochastic Oversold + Naik,Scalp,282.0,Communication Services,1.2684,0.5592,2.6869,1.9777,4.1053,0.5592,1.9777,-0.15,
SCMA,2025-09-29,Volume Spike Sideways,Akumulasi,282.0,Communication Services,-0.8493,1.2486,1.2486,6.843,1.9479,-1.5486,3.3465,-2.2479,
SCMA,2025-09-26,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,1.2684,0.5592,2.6869,1.9777,4.1053,0.5592,1.9777,-0.15,1.9777
SCMA,2025-10-02,RSI Recovery Diam-diam,Pre-ARA,288.0,Communication Services,-0.8397,5.3672,1.2293,0.5397,-2.219,-2.9086,-2.219,-2.219,
SCMA,2025-10-03,MACD Crossover Bullish,Swing,288.0,Communication Services,6.1,1.9333,1.2389,0.5444,-2.2333,-2.9278,-2.2333,-3.6222,
SCMA,2025-10-03,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,6.1,1.9333,1.2389,0.5444,-2.2333,-2.9278,-2.2333,-3.6222,6.7944
SCMA,2025-10-07,Volume Avg Naik Terkontrol,Akumulasi,308.0,Communication Services,-0.8303,-0.8303,-1.5105,-4.2316,-3.5514,-4.2316,-4.2316,-2.1908,
SCMA,2025-10-09,RSI Recovery Diam-diam,Pre-ARA,292.0,Communication Services,-0.8349,-2.8897,-3.5747,-2.8897,-4.2596,-1.5199,-3.5747,-0.15,
SCMA,2025-10-13,Stochastic Deeply Oversold,Scalp,290.0,Communication Services,-0.8542,-1.5585,-0.15,-1.5585,-0.8542,-0.15,-0.8542,1.2585,
SCMA,2025-10-10,BSJP Beli Sore Jual Pagi,Intraday,290.0,Communication Services,-2.219,-2.9086,-3.5983,-2.9086,-3.5983,-0.8397,-3.5983,-0.8397,-2.219
SCMA,2025-10-16,RSI+BB Lower Bounce,Swing,282.0,Communication Services,-0.8542,-1.5585,-1.5585,-1.5585,-0.8542,2.6669,1.2585,-0.15,
SCMA,2025-10-17,Stochastic Oversold + Naik,Scalp,286.0,Communication Services,-0.8592,-0.8592,-0.15,-0.15,-0.15,2.6869,1.9777,1.2684,
SCMA,2025-10-20,Stochastic Deeply Oversold,Scalp,282.0,Communication Services,-0.15,0.5643,-0.15,0.5643,2.7071,2.7071,0.5643,3.4214,
SCMA,2025-10-17,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,-0.8592,-0.8592,-0.15,-0.15,-0.15,2.6869,1.9777,1.2684,-0.8592
SCMA,2025-10-24,Volume Spike Sideways,Akumulasi,282.0,Communication Services,-0.15,-0.15,1.9777,0.5592,-0.15,0.5592,0.5592,1.9777,
SCMA,2025-10-24,Candle Compression,Pre-ARA,282.0,Communication Services,-0.15,-0.15,1.9777,0.5592,-0.15,0.5592,0.5592,1.9777,
SCMA,2025-10-27,Stochastic Oversold + Naik,Scalp,282.0,Communication Services,-0.15,1.9777,1.9777,0.5592,3.3961,-0.15,-0.15,1.2684,
SCMA,2025-10-27,Stochastic Deeply Oversold,Scalp,282.0,Communication Services,-0.15,1.9777,1.9777,0.5592,3.3961,-0.15,-0.15,1.2684,
SCMA,2025-10-24,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,-0.15,-0.15,1.9777,0.5592,-0.15,0.5592,0.5592,1.9777,-0.15
SCMA,2025-10-30,MACD Crossover Bullish,Swing,288.0,Communication Services,-1.5389,-1.5389,-2.2333,0.5444,2.6278,-1.5389,-2.2333,-2.2333,
SCMA,2025-10-30,RSI Recovery Diam-diam,Pre-ARA,288.0,Communication Services,-1.5389,-1.5389,-2.2333,0.5444,2.6278,-1.5389,-2.2333,-2.2333,
SCMA,2025-10-31,Candle Compression,Pre-ARA,288.0,Communication Services,-0.15,-0.8542,2.6669,1.2585,3.3711,-0.8542,-0.8542,-0.15,
SCMA,2025-10-31,BSJP Beli Sore Jual Pagi,Intraday,284.0,Communication Services,-0.15,-0.8542,2.6669,1.2585,3.3711,-0.8542,-0.8542,-0.15,-0.15
SCMA,2025-11-07,RSI Recovery Diam-diam,Pre-ARA,290.0,Communication Services,2.6278,1.9333,-0.15,-2.2333,-2.2333,-0.15,-2.2333,-3.6222,
SCMA,2025-11-07,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,2.6278,1.9333,-0.15,-2.2333,-2.2333,-0.15,-2.2333,-3.6222,2.6278
SCMA,2025-11-17,Stochastic Deeply Oversold,Scalp,282.0,Communication Services,-0.15,0.5592,-0.15,-0.15,3.3961,0.5592,0.5592,-0.8592,
SCMA,2025-11-14,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,-0.15,-0.15,0.5592,-0.8592,0.5592,2.6869,-1.5684,-1.5684,-0.15
SCMA,2025-11-20,Stochastic Oversold + Naik,Scalp,284.0,Communication Services,-0.8592,-0.15,0.5592,1.9777,-0.15,-0.15,3.3961,-1.5684,
SCMA,2025-11-24,Stochastic Deeply Oversold,Scalp,282.0,Communication Services,0.5592,3.3961,1.9777,-0.15,-0.8592,-0.15,1.9777,-1.5684,
SCMA,2025-11-24,Volume Spike Sideways,Akumulasi,282.0,Communication Services,0.5592,3.3961,1.9777,-0.15,-0.8592,-0.15,1.9777,-1.5684,
SCMA,2025-11-21,BSJP Beli Sore Jual Pagi,Intraday,280.0,Communication Services,0.5643,1.2786,4.1357,2.7071,0.5643,0.5643,2.7071,-2.2929,0.5643
SCMA,2025-11-27,MACD Crossover Bullish,Swing,292.0,Communication Services,-0.15,-2.2333,-2.2333,0.5444,-2.2333,-1.5389,-1.5389,-5.7056,
SCMA,2025-11-28,RSI Recovery Diam-diam,Pre-ARA,288.0,Communication Services,-2.2333,-2.2333,-2.9278,-1.5389,-0.8444,-1.5389,-0.8444,-7.7889,
SCMA,2025-11-28,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,-2.2333,-2.2333,-2.9278,-1.5389,-0.8444,-1.5389,-0.8444,-7.7889,-2.2333
SCMA,2025-12-05,MACD Crossover Bullish,Swing,290.0,Communication Services,-0.8542,0.5542,-0.8542,-0.8542,-1.5585,-0.15,1.2585,-14.9387,
SCMA,2025-12-05,BSJP Beli Sore Jual Pagi,Intraday,284.0,Communication Services,-0.8542,0.5542,-0.8542,-0.8542,-1.5585,-0.15,1.2585,-14.9387,-0.15
SCMA,2025-12-12,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,-0.8592,-0.8592,0.5592,-0.15,-0.8592,3.3961,0.5592,-17.8805,-0.8592
SCMA,2025-12-16,Stochastic Deeply Oversold,Scalp,280.0,Communication Services,1.2786,1.2786,0.5643,-0.15,1.2786,2.7071,-0.15,-13.0071,
SCMA,2025-12-16,Candle Compression,Pre-ARA,280.0,Communication Services,1.2786,1.2786,0.5643,-0.15,1.2786,2.7071,-0.15,-13.0071,
SCMA,2025-12-19,MACD Crossover Bullish,Swing,282.0,Communication Services,-0.8592,-0.8592,-0.15,-1.5684,1.9777,0.5592,-1.5684,-12.916,
SCMA,2025-12-19,BSJP Beli Sore Jual Pagi,Intraday,282.0,Communication Services,-0.8592,-0.8592,-0.15,-1.5684,1.9777,0.5592,-1.5684,-12.916,-0.15
SCMA,2025-12-30,MACD Crossover Bullish,Swing,282.0,Communication Services,2.0083,3.4471,9.9219,3.4471,2.0083,3.4471,-0.15,-10.9414,
SCMA,2025-12-30,BSJP Beli Sore Jual Pagi,Intraday,278.0,Communication Services,2.0083,3.4471,9.9219,3.4471,2.0083,3.4471,-0.15,-10.9414,2.0083
SCMA,2026-01-07,Volume Meledak,Pre-ARA,306.0,Communication Services,-1.5199,-1.5199,-2.8897,-2.8897,-0.8349,-3.5747,-4.9445,-14.5336,
SCMA,2026-01-07,Breakout Konsolidasi,Pre-ARA,306.0,Communication Services,-1.5199,-1.5199,-2.8897,-2.8897,-0.8349,-3.5747,-4.9445,-14.5336,
SCMA,2026-01-08,Golden Cross EMA20/50,Swing,292.0,Communication Services,-0.15,-1.5389,-2.2333,-0.8444,-1.5389,-2.2333,-5.0111,-12.65,
SCMA,2026-01-08,Volume Spike Sideways,Akumulasi,292.0,Communication Services,-0.15,-1.5389,-2.2333,-0.8444,-1.5389,-2.2333,-5.0111,-12.65,
SCMA,2026-01-08,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,-0.15,-1.5389,-2.2333,-0.8444,-1.5389,-2.2333,-5.0111,-12.65,0.5444
SCMA,2026-01-15,Stochastic Oversold + Naik,Scalp,284.0,Communication Services,1.2486,-0.8493,-0.8493,0.5493,-0.8493,-2.2479,-7.143,-12.7374,
SCMA,2026-01-15,BSJP Beli Sore Jual Pagi,Intraday,286.0,Communication Services,1.2486,-0.8493,-0.8493,0.5493,-0.8493,-2.2479,-7.143,-12.7374,1.2486
SCMA,2026-01-20,MACD Crossover Bullish,Swing,290.0,Communication Services,-0.15,1.2585,1.2585,-0.15,-0.8542,-2.9669,-10.0092,-6.488,
SCMA,2026-01-20,Golden Cross EMA20/50,Swing,290.0,Communication Services,-0.15,1.2585,1.2585,-0.15,-0.8542,-2.9669,-10.0092,-6.488,
SCMA,2026-01-23,BSJP Beli Sore Jual Pagi,Intraday,288.0,Communication Services,-0.8444,-1.5389,-2.2333,-1.5389,-2.9278,-4.3167,-16.1222,-8.4833,-0.8444
SCMA,2026-01-29,Volume Spike Sideways,Akumulasi,282.0,Communication Services,0.5592,-1.5684,-0.8592,-0.8592,-2.2777,-2.2777,-19.2989,-2.9869,
SCMA,2026-01-29,Volume Meledak,Pre-ARA,282.0,Communication Services,0.5592,-1.5684,-0.8592,-0.8592,-2.2777,-2.2777,-19.2989,-2.9869,
SCMA,2026-01-30,Volume Avg Naik Terkontrol,Akumulasi,282.0,Communication Services,-2.2627,-1.5585,-1.5585,-2.2627,-1.5585,-2.2627,-18.4599,-7.1923,
SCMA,2026-01-30,BSJP Beli Sore Jual Pagi,Intraday,284.0,Communication Services,-2.2627,-1.5585,-1.5585,-2.2627,-1.5585,-2.2627,-18.4599,-7.1923,-2.2627
SCMA,2026-02-06,BSJP Beli Sore Jual Pagi,Intraday,278.0,Communication Services,-0.8694,0.5694,1.2888,-0.15,0.5694,-2.3083,-11.6608,-9.5025,-0.15
SCMA,2026-02-10,RSI+BB Lower Bounce,Swing,278.0,Communication Services,0.5643,-1.5786,-0.8643,-0.15,-0.8643,-8.0071,-10.15,-13.0071,
SCMA,2026-02-10,RSI-9 Pullback ke EMA5,Scalp,278.0,Communication Services,0.5643,-1.5786,-0.8643,-0.15,-0.8643,-8.0071,-10.15,-13.0071,
SCMA,2026-02-10,Stochastic Deeply Oversold,Scalp,278.0,Communication Services,0.5643,-1.5786,-0.8643,-0.15,-0.8643,-8.0071,-10.15,-13.0071,
SCMA,2026-02-13,BSJP Beli Sore Jual Pagi,Intraday,278.0,Communication Services,0.5694,0.5694,-0.8694,-1.5888,-0.8694,-11.6608,-10.9414,-17.4162,0.5694
SCMA,2026-02-25,Stochastic Deeply Oversold,Scalp,276.0,Communication Services,-0.8694,-0.8694,-2.3083,-7.3442,-8.7831,-16.6968,-8.7831,-15.2579,
SCMA,2026-02-24,BSJP Beli Sore Jual Pagi,Intraday,274.0,Communication Services,1.3099,0.5799,0.5799,-3.0697,-6.7193,-16.9383,-8.1792,-14.0186,0.5799
SCMA,2026-03-03,RSI+BB Lower Bounce,Swing,270.0,Communication Services,-3.1575,-3.9094,-4.6613,-9.1726,-12.1801,-4.6613,-6.165,-21.9545,
SCMA,2026-03-04,RSI-9 Pullback ke EMA5,Scalp,264.0,Communication Services,-0.9252,-1.7004,-4.8012,-7.9019,-11.7779,-4.8012,-2.4756,-15.6539,
SCMA,2026-03-05,Volume Spike Sideways,Akumulasi,256.0,Communication Services,-0.9312,-4.0562,-5.6188,-8.7438,-11.0875,-0.9312,3.7562,-18.9,
SCMA,2026-03-06,Stochastic Deeply Oversold,Scalp,256.0,Communication Services,-3.2996,-4.8744,-6.4492,-10.3862,-8.8114,-0.9374,10.0862,-20.6224,
SCMA,2026-03-10,RSI+BB Lower Bounce,Swing,246.0,Communication Services,-1.8029,-3.4558,-5.9351,-4.2822,0.6764,2.3293,8.9409,-14.1996,
SCMA,2026-03-13,Stochastic Deeply Oversold,Scalp,232.0,Communication Services,-0.15,1.6044,5.1132,5.9904,7.7447,11.2535,20.0254,-8.0447,
SCMA,2026-03-17,RSI+BB Lower Bounce,Swing,228.0,Communication Services,3.2983,5.0224,4.1603,5.8845,8.4707,7.6086,13.6431,-11.3569,
SCMA,2026-03-26,RSI Recovery + 2 Candle Hijau,Swing,244.0,Communication Services,-0.9697,3.9484,0.6697,3.1287,1.4893,3.9484,5.5877,-14.9041,
SCMA,2026-03-27,Volume Exhaustion Bottom,Akumulasi,242.0,Communication Services,4.8087,1.5029,4.8087,5.6351,2.3293,3.9822,3.9822,-15.026,
SCMA,2026-03-27,RSI Recovery Diam-diam,Pre-ARA,242.0,Communication Services,4.8087,1.5029,4.8087,5.6351,2.3293,3.9822,3.9822,-15.026,
SCMA,2026-03-31,MACD Crossover Bullish,Swing,254.0,Communication Services,3.102,2.289,3.915,0.663,3.102,3.102,2.289,-15.5972,
SCMA,2026-04-06,Volume Exhaustion Bottom,Akumulasi,250.0,Communication Services,-3.275,-3.275,-3.275,-2.4938,-1.7125,3.7562,-8.7438,-18.9,
SCMA,2026-04-06,RSI Recovery Diam-diam,Pre-ARA,250.0,Communication Services,-3.275,-3.275,-3.275,-2.4938,-1.7125,3.7562,-8.7438,-18.9,
SCMA,2026-04-13,RSI Recovery Diam-diam,Pre-ARA,250.0,Communication Services,-0.15,0.65,1.45,-0.15,-0.15,19.85,-5.75,-16.15,
SCMA,2026-04-20,Candle Compression,Pre-ARA,252.0,Communication Services,1.45,-0.15,0.65,11.85,5.45,3.05,-7.35,-15.35,
SCMA,2026-04-27,Volume Meledak,Pre-ARA,278.0,Communication Services,-3.7214,-5.8643,-8.7214,-2.2929,-5.8643,-13.0071,-28.0071,-25.8643,
SCMA,2026-04-30,Volume Spike Sideways,Akumulasi,264.0,Communication Services,17.0375,6.8812,6.8812,3.7562,-1.7125,-10.3062,-16.5562,-18.1188,
SCMA,2026-05-04,Akumulasi Tersembunyi,Pre-ARA,256.0,Communication Services,-8.8167,-8.8167,-12.15,-14.15,-16.15,-20.8167,-29.4833,-30.15,
SCMA,2026-05-05,Golden Cross EMA20/50,Swing,302.0,Communication Services,-0.15,-3.7996,-3.0697,-8.1792,-8.1792,-11.0989,-23.5077,-22.7777,
SCMA,2026-05-05,Volume Meledak,Pre-ARA,302.0,Communication Services,-0.15,-3.7996,-3.0697,-8.1792,-8.1792,-11.0989,-23.5077,-22.7777,
SCMA,2026-05-06,Volume Avg Naik Terkontrol,Akumulasi,276.0,Communication Services,-3.7996,-3.0697,-5.9894,-8.1792,-8.1792,-14.0186,-24.9675,-16.2084,
SCMA,2026-05-08,Volume Spike Sideways,Akumulasi,268.0,Communication Services,-3.1575,-5.4132,-5.4132,-5.4132,-12.1801,-11.4282,-21.9545,-15.9395,
SCMA,2026-05-11,Stochastic Oversold + Naik,Scalp,270.0,Communication Services,-2.4756,-2.4756,-2.4756,-5.5764,-8.6771,-8.6771,-19.5298,-13.3283,
SCMA,2026-05-11,Akumulasi Tersembunyi,Pre-ARA,270.0,Communication Services,-2.4756,-2.4756,-2.4756,-5.5764,-8.6771,-8.6771,-19.5298,-13.3283,
SCMA,2026-05-12,Stochastic Deeply Oversold,Scalp,260.0,Communication Services,-0.15,-0.15,-0.15,-7.2929,-8.8802,-4.9119,-18.404,-11.2611,
SCMA,2026-05-13,Volume Avg Naik Terkontrol,Akumulasi,256.0,Communication Services,-0.15,-0.15,-3.3246,-6.4992,-5.7056,-8.0865,-18.404,-11.2611,
SCMA,2026-05-18,Stochastic Oversold + Naik,Scalp,244.0,Communication Services,-4.2484,-3.4287,-5.8877,-0.15,-3.4287,-10.8057,-14.0844,-9.1664,
SCMA,2026-05-18,Candle Compression,Pre-ARA,244.0,Communication Services,-4.2484,-3.4287,-5.8877,-0.15,-3.4287,-10.8057,-14.0844,-9.1664,
SCMA,2026-05-19,Stochastic Deeply Oversold,Scalp,244.0,Communication Services,0.7047,-1.8594,1.5594,0.7047,0.7047,-11.2611,-11.2611,-5.2782,
SCMA,2026-05-20,RSI+BB Lower Bounce,Swing,238.0,Communication Services,-2.6924,0.6975,3.2398,-0.15,-0.15,-14.5568,-10.3195,-6.0822,
SCMA,2026-05-22,Volume Exhaustion Bottom,Akumulasi,230.0,Communication Services,2.371,-0.9903,-0.9903,-0.9903,-2.671,-12.755,-10.234,-8.5534,
SCMA,2026-05-25,Candle Compression,Pre-ARA,236.0,Communication Services,-3.4287,-3.4287,-3.4287,-1.7893,-7.527,-12.4451,-14.0844,-9.9861,
SCMA,2026-06-02,Volume Exhaustion Bottom,Akumulasi,240.0,Communication Services,-3.4833,-5.9833,-13.4833,-13.4833,-16.8167,-13.4833,-14.3167,-7.65,
SCMA,2026-06-05,RSI+BB Lower Bounce,Swing,220.0,Communication Services,4.6577,-0.15,-3.0346,-0.15,1.7731,-1.1115,0.8115,6.5808,
SCMA,2026-06-12,RSI+BB Lower Bounce,Swing,200.0,Communication Services,2.7346,1.7731,0.8115,-1.1115,-0.15,1.7731,-0.15,3.6962,
SCMA,2026-06-12,Stochastic Deeply Oversold,Scalp,200.0,Communication Services,2.7346,1.7731,0.8115,-1.1115,-0.15,1.7731,-0.15,3.6962,
SCMA,2026-06-17,RSI Recovery + 2 Candle Hijau,Swing,214.0,Communication Services,-1.0934,-2.9802,-2.9802,-2.0368,-2.9802,0.7934,-1.0934,0.7934,
SCMA,2026-06-24,Candle Compression,Pre-ARA,208.0,Communication Services,-1.1115,-1.1115,-0.15,0.8115,1.7731,-2.0731,7.5423,,
SCMA,2026-07-01,RSI Recovery + 2 Candle Hijau,Swing,210.0,Communication Services,-1.1024,0.8024,1.7548,-0.15,-2.0548,-1.1024,5.5643,,
SCMA,2026-07-06,RSI Recovery Diam-diam,Pre-ARA,210.0,Communication Services,-0.15,-2.0192,-2.0192,-2.9537,-3.8883,-2.9537,0.7846,,
SCMA,2026-07-13,RSI+BB Lower Bounce,Swing,206.0,Communication Services,-2.0731,-1.1115,1.7731,0.8115,0.8115,10.4269,4.6577,,
